pCom pHouse dHouse phiV phiA piV piA
0.00529460945926277 0.388918434111082 6.81491609487949e-05 0.729888182253553 0.804628857534514 0.999483424097015 0.993750447028458
0.00412652492245955 0.398712387128844 1.25140831477049 0.708686414126001 0.833990255499736 0.99977158970858 0.993934674865985
0.00326396228290159 0.309767363666893 0.576090115458169 0.746167854684186 0.910542901174534 0.999442719099991 0.992079808863022
0.00437513187385938 0.514250205430821 0.127311524589335 0.737794657904368 0.813264415628559 0.999654533527749 0.991901854590894
0.00441233399296962 0.394595796431892 0.382956099473464 0.741450939905146 0.849542789302715 0.999162627861385 0.992885177876056
0.00433119682296194 0.390034612483452 0.355166870657026 0.679305494296913 0.88125146662032 0.999349375172896 0.993824713165758
0.00460333146612107 0.280886151845383 0.0116222677163182 0.831455991634065 0.822127716004584 0.999949853832377 0.992806712573738
0.00369571976703637 0.271897826309487 0.576206116884974 0.732347379535397 0.760924849895144 0.999781417758986 0.992316419777243
0.00373092868499403 0.336949951050128 2.72752990177409 0.733168719933819 0.894495439744056 0.999098300562505 0.993631841606354
0.00327557179894428 0.348766572402106 0.46987348504461 0.716224440419315 0.903197195593243 0.999514599232275 0.993324424265473
0.00391688770658041 0.358053483316472 1.61718127902906 0.72935559653761 0.823616422007004 0.999263607220225 0.993648624346186
0.00350400105076964 0.446800474444331 0.11748563204211 0.75096222856869 0.91206275591201 0.999224917737052 0.993050693574825
0.00470793769074232 0.308331646105679 0.248961787327078 0.664174824918141 0.824995132009465 0.999273380304314 0.995089574902402
0.00384972063478787 0.341831332486454 0.383620620418722 0.727310634643953 0.839781763971338 0.999578981484508 0.992109989127486
0.00452177105908741 0.305790152696584 0.664617346324182 0.790400557071107 0.836309751734071 0.999483424097015 0.993268154384152
0.00393443785367048 0.456678190224315 0.479797989981727 0.780627795664959 0.85437563846975 0.999559929500364 0.992713366885158
0.00403281632005149 0.361466375205798 0 0.694271120808555 0.891241174164732 0.999558728591699 0.993313383312267
0.00355332354445087 0.390918581677256 0 0.805957652570719 0.805357227293341 0.999655581462514 0.994050399170654
0.00397059934800558 0.445853351189004 1.48116739302543 0.670819637514445 0.826423133138546 0.999377501327749 0.993264775319039
0.00363030322857819 0.35506777461448 1.42112628720045 0.73928519271452 0.837463215867485 0.999034494161582 0.992048545968636
0.00374578269735961 0.36578764435953 0.208000387478075 0.6883304979148 0.869088258632074 0.999442719099991 0.993669988374902
0.00329356774618893 0.354734414128254 0.327777244896464 0.772088299199966 0.824312717515383 0.999241884622125 0.993115348668982
0.00353380402253081 0.378094158533653 0 0.66259344554149 0.789817557164131 0.999283528286849 0.994173959761822
0.00444637896508211 0.44797406150727 0 0.643367623697428 0.827513603812211 0.999203568472942 0.992576617534818
0.0067976795987827 0.327457743315852 0.0104076990250664 0.59509494378957 0.759770945515881 0.999765855447805 0.994387484323312
0.0039725840983975 0.306682313991141 1.04397371518439 0.811883324861056 0.775705012437388 0.999771618046604 0.992004401119754
0.00441316930847403 0.398332195653136 0.321064666643658 0.693700647157184 0.865205931867713 0.999307199123966 0.994545985887197
0.00370535268646661 0.312196462407797 1.27005335142478 0.743413192465286 0.830701555679358 0.999504828632855 0.992501987256022
0.00517762176356564 0.435592958178866 0.730809228822042 0.775137257932229 0.820226082196907 0.999854355596633 0.99441232509332
0.00444719590854645 0.299477003968494 1.06131847774613 0.770928840461757 0.858602801247883 0.999282090436615 0.993527296470588
0.00378747610826173 0.353308842644788 0.620971463929097 0.672760627757677 0.858398611588039 0.999554964097673 0.992503356486727
0.00395735606148631 0.320822357508786 0.718832794834301 0.801570627901625 0.814962681763922 0.999574708112274 0.992919381829741
0.00336378846623328 0.503955251532685 0 0.782728907493379 0.831429779985363 0.999336233471454 0.994246554656479
0.00390450705709909 0.287062419441131 0.537389531539798 0.699372683298262 0.855887936638727 0.999572061257347 0.994810260578427
0.00379509856182224 0.373713682232719 0.741955406118606 0.734023948343448 0.844593376414172 0.999235431561359 0.992151319798828
0.00374785787240588 0.479525359241324 0.378935159244788 0.753039887478125 0.86748355649067 0.999684250339086 0.993225685556536
0.00363413110320812 0.461048497986761 0.706238158531326 0.749029055512404 0.802332716867745 0.998973908665012 0.993949280230384
0.00447023010168414 0.30684812260824 0.294679139495986 0.757095941864967 0.818386341838863 0.998959432207496 0.99363831613528
0.00313968069307528 0.524649542871338 0.272853339631687 0.776328354036531 0.832774595642947 0.999140131575307 0.993105971609932
0.00436733659740786 0.323665305745347 0.407356425457134 0.7109939076438 0.879350724700183 0.999442719099991 0.993890333866748
0.00408325318799346 0.465598669411908 0 0.707248122825408 0.835344532294794 0.999274253504188 0.993272339745751
0.00466184994358441 0.377612874480539 0 0.761169151687553 0.862433356576253 0.999655581462514 0.994087945415548
0.00483246759436586 0.352579465809104 0.315359244687892 0.707524377241326 0.878354139710859 0.999918693812442 0.99251754014324
0.00329736219695446 0.47034476636098 0.805697471846819 0.68575254909799 0.897706349142089 0.999574846942282 0.99423995165863
0.00337240387402562 0.449065331412528 0 0.75423172491667 0.886527468771524 0.998718425181315 0.992101075883898
0.00433775916884576 0.348629718381152 0.160666872745891 0.681837746844534 0.891795595285601 0.999098300562505 0.993380189999529
0.0044800941988481 0.447236401258507 0.40752224178121 0.770297303647178 0.839044322988334 0.99896295796538 0.993018463924924
0.00373323428238528 0.314860440278349 0.725754215668683 0.743996765243133 0.946668999574659 0.999255864580259 0.994493615659709
0.00380746664525504 0.380777585715515 1.00330315226326 0.759647130597528 0.755580608031678 0.999418960516415 0.992897106534388
0.00575209864846811 0.311480199639677 0.48395297302756 0.668088183076 0.837021569332862 0.999398788615114 0.994095734436419
0.0036054259151226 0.350512093357321 0.328696750397947 0.689914114881801 0.889520512353109 0.999287871221533 0.99289012460043
0.00486890987042406 0.25200939563827 0.385874016715869 0.750324165898679 0.832885323224643 0.99916906697099 0.992152653373763
0.00396332709897389 0.397944713659156 0.235943527371574 0.784016258480384 0.770071064990241 0.999852030801488 0.99293960063868
0.00440279350389501 0.438160183665068 0.231554628874852 0.638003097943816 0.776366667127514 0.999664935356318 0.992716261307437
0.0056443609712968 0.305122875079606 0 0.68078927973333 0.86395223037572 0.999319940280327 0.993320869808691
0.00354508061620249 0.413116513781725 0.753624944229602 0.736956304121853 0.91528638367781 0.999098300562505 0.993404892605292
0.00421835135802309 0.445403703422085 0.180238018562267 0.757221545178019 0.807191420872087 0.99932783934375 0.993662967911158
0.00415306612273744 0.402216528822756 0 0.634822087994974 0.846486659520203 0.998916489353655 0.99339264783922
0.00331539574867958 0.425890338540665 0.181519774213196 0.682215284687134 0.9073146561197 0.999219911949537 0.993858235760333
0.00445761069854351 0.456565317239567 0.223649502038815 0.732337493373114 0.80069669758923 0.998945051134733 0.992507720589364
0.00468534045373988 0.443757724343818 0 0.62614493551804 0.8819707839898 0.999139005554397 0.992968267324474
0.00434516043578253 0.321237632814448 0.925216846014311 0.698555412775484 0.896095974585105 0.999248341310506 0.992739856563455
0.00342545270006583 0.381809731411011 1.04248365342248 0.759873900765178 0.869395959795569 0.999696286462709 0.991330710324715
0.00434815625618637 0.301480171060536 0.29833430204932 0.772547111483233 0.923030715678097 0.999655581462514 0.994074973283627
0.00351711294973241 0.424574176158687 0 0.71927436387546 0.788902891108451 0.999546346424505 0.99238882114741
0.005005637447358 0.334950410463624 0.0642559513891799 0.751222009561278 0.861241571295104 0.999852999713642 0.993191857048195
0.00404898620784745 0.457096568712741 0.180261446482953 0.773151554472966 0.816940290831208 0.999397058360948 0.993199334971015
0.00288529289188554 0.384233793320225 1.60746624344348 0.691559260794818 0.861368593356454 0.998925757049872 0.991752136615425
0.00422075969994279 0.389393131819061 0 0.718958063053082 0.836380424692674 0.999268457432885 0.992774282230369
0.00350531374890508 0.447340018894836 0.0831272448292252 0.744312655925986 0.897138195088918 0.999402014102968 0.992983815997681
0.00460528993200579 0.40131293549561 0.146179113560905 0.697909225276254 0.801244997271033 0.999442719099991 0.99244891098417
0.00440468489555672 0.262515747749769 0.640156933228153 0.740595819336884 0.871289950950854 0.99930556280767 0.993762456134643
0.00371612469867326 0.394796501076408 0 0.72120345302939 0.898382804853558 0.999741452011484 0.993895234794491
0.00648189723633647 0.25613109420841 0.250531003687044 0.747732617262114 0.772491312215282 0.999702506107809 0.993584116259822
0.00305073826375831 0.379648200941613 1.44591374459012 0.794093219727092 0.874865003675981 0.998950126541948 0.993883497347928
0.00440701027645701 0.310329033681 0.175509471285463 0.75128579358675 0.823772908248868 0.999191010252743 0.9929397958449
0.00417791018845456 0.461740918961378 0 0.826464149527877 0.893875192917629 0.999098300562505 0.992189813720423
0.00396217435349987 0.291070213237151 0.951771680530251 0.746005238846805 0.862786628746594 0.998993418075593 0.992453931495139
0.00318089738174517 0.421136453147972 0.604231653881581 0.74379753469164 0.911869174027061 0.999098300562505 0.991924772590232
0.003417813208756 0.341732184584663 0.741677320570816 0.774263205263038 0.886545351272333 0.998959488734867 0.991784270638213
0.00403539681334164 0.305343479378162 1.11386559261458 0.71177030589813 0.848536925856565 0.999139005554397 0.992973397533952
0.00500004045879993 0.408017223513156 0.334613111899142 0.714612191190528 0.895765592107034 0.999179710546895 0.993454701725737
0.00367344722197952 0.528705821502961 0 0.686833040236143 0.84788675864569 0.999394375092486 0.993230467641332
0.00553389381371831 0.394600787880584 0.374926702521749 0.735009964308596 0.855921660828322 0.999057595570614 0.993856331912746
0.00460629580066985 0.362814525832362 0 0.661179902168107 0.9044223102114 0.999442719099991 0.993264871599072
0.00430126272654286 0.321981767543365 1.89336538626876 0.759803953926631 0.868105738810777 0.999015870964836 0.99199970373363
0.00406448723347968 0.384431498707761 0.639377435786258 0.742165570280102 0.903471363659107 0.999361309106551 0.992297581417297
0.00457496700243157 0.347933821593315 0.691541905629728 0.703370880867434 0.806951987168272 0.999812294711111 0.993475515827641
0.00479052454030183 0.436391741265235 0 0.709284826336894 0.821963883498162 0.999442719099991 0.993183986687906
0.00345451584005863 0.335954243222976 1.37872775283474 0.769940193366692 0.851409025502523 0.999485511076292 0.991861426012093
0.00483675720939841 0.253162608666751 0.139282636038879 0.752663437002519 0.857603169769145 0.999826183447608 0.993420916821523
0.00458657515481329 0.434020613417596 0 0.670729072562639 0.775757386059415 0.999814088837098 0.993812676963916
0.00355469071042187 0.477239917790792 1.0275502451894 0.779008821368206 0.865701884397689 0.999146173745572 0.992776968499191
0.00461355531874326 0.380742264665206 0.88989092125523 0.757085383800053 0.910865056624963 0.998891354556844 0.993874212938622
0.00438418906550155 0.427464009860917 0 0.641746662436201 0.79668487264013 0.999204922201815 0.992413713382746
0.00343809922144811 0.485243620890279 0.179677322267754 0.740472696003134 0.86421219792188 0.999614876462318 0.992020486816156
0.00306210301084606 0.286614648535474 5.45597085059682 0.666339921139215 0.859085539884952 0.998800962208352 0.992152513237472
0.0041153849086964 0.373280854830882 0.674745276288186 0.685222678122068 0.814286704009898 0.999913857007568 0.993760138471343
0.00496825356826248 0.320300025666377 0.174295637345222 0.693189392411448 0.846608457286544 0.999387416662963 0.994939334905835
0.00416588200799846 0.343613850732953 0.331833180744962 0.702216290828053 0.898757912045006 0.999139005554397 0.993368374928525
0.00450574689027318 0.298408497524487 0.376982838715797 0.703953192638451 0.801984457185751 0.999909148828403 0.993173719567497
0.00434262027527446 0.341880041656923 1.45783190446604 0.690946115376087 0.926929123263555 0.998581724646084 0.993590588269018
0.00452147608756267 0.440654312910831 0 0.619130580445875 0.850552575078566 0.99951174292434 0.994619824489465
0.00427584224797008 0.27092656066277 0.315771772200356 0.664608479357881 0.925623542660313 0.99961741100431 0.994254734715511
0.00369163404900742 0.326262495162331 0.80393147986833 0.757296654771037 0.880462057037498 0.998685649489902 0.991974712593849
0.00507953217686327 0.289148507938293 0 0.67035087744094 0.792195657234189 0.999649540191458 0.994055311993237
0.00446479372423296 0.336014947888333 0.272888985873557 0.656604992284127 0.83055696822304 0.999402014102968 0.993608690322617
0.00376761363158593 0.469044832559743 0 0.747075946592269 0.901295965903796 0.998698166789728 0.992406015848323
0.00408278488416041 0.394480573995144 0.0819875293016434 0.711122154042737 0.85450998649701 0.999645966142525 0.991889972753279
0.00445080531110465 0.256033077850059 3.13991800452785 0.685918027231749 0.844270034323553 0.999596559789269 0.992318838885923
0.00393273122599909 0.353938909774671 0.61197647664058 0.711375146967852 0.84178282095717 0.998439615416423 0.994121950526625
0.00353137324296314 0.323412940514595 0.966879348593735 0.728958688701747 0.862148227510825 0.999228327300089 0.993326779849707
0.00410051783038833 0.320654645756302 0.897950155643347 0.800234384366389 0.900531687860401 0.99870464985357 0.992150457792748
0.00417500919971351 0.441465135846944 0.184935780676895 0.684432040533797 0.812439224390501 0.999678019091459 0.992891242104868
0.00351081015956052 0.435027635792274 1.08173585289005 0.74407443344601 0.91770839560089 0.99928173810614 0.992786269982966
0.00400168015565507 0.323044963531088 0 0.715249613321699 0.861896753461396 0.999442719099991 0.993203766724368
0.00370425443712091 0.350029366457298 0.351999578860269 0.664955852558983 0.900593841662335 0.998860806664029 0.99243047674844
0.00441839249359409 0.411718117212721 0.426804881984809 0.751595582870174 0.918890878536606 0.99953686476985 0.994513996795776
0.00555713368603839 0.367847067919141 0 0.690386944873661 0.854553237969553 0.999719853597152 0.995003089364912
0.00443375906077212 0.367864094078878 0 0.700027736709844 0.906144550874074 0.998678239379112 0.992958440827099
0.00358684801218245 0.471464284930574 0 0.730089714901541 0.890604472499212 0.999556195616564 0.993517720153843
0.00345192627635089 0.350163932127041 0.621009574831976 0.740977100950255 0.893400781503222 0.999787137637478 0.993511466941678
0.00362992912454388 0.336059413784715 0.6588817483313 0.824880517118077 0.931440023646358 0.999353186618849 0.993294010739896
0.00407980419389639 0.295221657603239 0.600947054164566 0.758616697040954 0.876451054327584 0.999724647484332 0.992477168039555
0.00550595871850387 0.347223631882005 0.244478063117133 0.617990788141084 0.793565028666163 0.999699536725705 0.993178980653686
0.00419673855609747 0.401294972309872 0.0477247822838277 0.716756695712999 0.719450846718365 0.999550408896246 0.993863686966662
0.00492693619461731 0.368721121248042 1.00556748590636 0.732304594976632 0.826292670668088 0.999634571017055 0.992380488947979
0.00443900314612151 0.399818167439632 0.0240153059254652 0.710861870016531 0.87474504582235 0.999442719099991 0.994376224186035
0.00366785623052505 0.377661228413262 0.367594584307332 0.752448363724342 0.886455299865906 0.999216009544243 0.992422181337115
0.00422572280366934 0.314930842754894 1.55065964321942 0.759733432274369 0.89820431207692 0.999139005554397 0.992830915351816
0.00491606352335061 0.320859194432614 0.241659425224302 0.753611617126063 0.847711499247466 0.999341319730389 0.9927537814601
0.00407702463420875 0.450022963307755 0.562417698424656 0.726041673230192 0.843689821551696 0.999361309106551 0.991756829414672
0.00416190771266176 0.399432124217812 0.0806136866646139 0.689410090376672 0.833120626547682 0.999442719099991 0.993584758226552
0.00371675986635964 0.261256306947125 1.83404652563503 0.808446179550646 0.949704786929502 0.999442719099991 0.992491192413985
0.00412636165361035 0.300577537642189 0.48520670060642 0.774939231344566 0.863614048578872 0.999712905048871 0.993838567615966
0.00450708318866123 0.308036781237429 0 0.67279898522855 0.819029301275548 0.999645910395206 0.993305681415961
0.00390731046169923 0.334970517695094 0 0.827394901908966 0.829867553690308 0.999253766098846 0.992960751754815
0.00455265972539155 0.414315218707289 0.183857416651113 0.79867274698663 0.813168542209953 0.999402230620203 0.992856316361083
0.00356728775156385 0.458926981662179 0.44541998842655 0.676653444246655 0.852376165547743 0.999531352633988 0.992882757982406
0.00321489787426756 0.362835513375796 0.934299058010199 0.815925682759702 0.863560144560436 0.998734571791828 0.990903642161183
0.00494937618789531 0.339281707474965 0.318902971207691 0.72153021073818 0.959304180483685 0.998933568648243 0.993862195252745
0.00352280604685444 0.408343232150833 0.40545493935718 0.657276470093233 0.885349535628868 0.999708798564513 0.993529367918547
0.0049914413486363 0.409963565680761 0.290620982099688 0.673003691950521 0.886464062941617 0.999098300562505 0.994669232394445
0.00355466219249893 0.472357347305139 1.36084265445956 0.813100523696375 0.869812726095768 0.999361309106551 0.992334720732673
0.00353445170188334 0.432023097962476 0.676914140637964 0.749942269874877 0.866703928824479 0.999442719099991 0.993039590069842
0.0039718954858002 0.352266791919268 0.117522128087075 0.692578029663184 0.782118503275999 0.999625280029832 0.992227689448783
0.00451891568222688 0.400506122009116 0 0.718944204974552 0.856330011606766 0.998699982792038 0.993898128563438
0.00364405049124044 0.319141802511417 0.374788027723943 0.719154920520406 0.954126579770485 0.999400008926531 0.993007112729083
0.00408609026293142 0.346181181120322 0.76980921988569 0.698219333132031 0.894496135802083 0.999019242195909 0.992129120116099
0.00316631158200869 0.397843531519429 0.554940669308795 0.675456475428222 0.871171507497941 0.999655581462514 0.993235775622181
0.00320942686797919 0.387688547002735 1.38613474605513 0.736280818185441 0.822576102407396 0.99950325010535 0.9933369776749
0.00417876440566917 0.334335487923674 1.77548592623491 0.749448642264832 0.882716166891199 0.99949498265747 0.993831567601277
0.00416638374817371 0.339240171241587 1.14467811613348 0.714876729382718 0.913177026364763 0.999483658075303 0.993307375416752
0.00451298333970399 0.339069930530733 0.335134912701356 0.77631767390327 0.840393468728157 0.999918693812442 0.993031177360698
0.00377675940172027 0.413159305990572 0.476162511307155 0.702713924605864 0.909138641548985 0.998939496652345 0.991433441702693
0.00381281448061846 0.480881306688597 0.0709284900893591 0.732486505471624 0.787870768795787 0.99961437729643 0.992771452914494
0.00446207880012392 0.305868743522805 0.371338167632872 0.685272638546847 0.845912140047344 0.999442719099991 0.993753531943562
0.00429944181384437 0.398227082920974 0.193634086625815 0.765888756246891 0.848679647818955 0.999597289720817 0.993765266805365
0.00428575754365553 0.33884973894269 0.0495098954054838 0.722122790327446 0.845441714410652 0.999402014102968 0.994499816995652
0.00430594859818444 0.316401783109251 0.885426614839373 0.714508170464951 0.863455815311574 0.99922209751842 0.993047011115367
0.00458884779853853 0.359606551564997 0.0304056848744079 0.727083536028543 0.814369208618907 0.999263769761295 0.993082432405707
0.00358923062343479 0.348053658033167 0 0.71553850163054 0.799684353769497 0.99964389926785 0.993353390440292
0.00305527260282695 0.548936513025245 0 0.701147395890851 0.891734359126278 0.998974011757067 0.993871265074826
0.00445536184325398 0.315483108741521 0.797452227877709 0.715160419657753 0.8310557969316 0.999564271381026 0.99275432907531
0.00407999260912607 0.35188768500393 1.14698858064181 0.718219984125649 0.84731994629497 0.998966653347566 0.993757942405027
0.00377976842934222 0.298515086122639 0.620376475046679 0.712735740683071 0.846135050988579 0.999278543024994 0.992690018349224
0.00407032543861636 0.331183015455085 2.09887478159534 0.742229274018121 0.927162016347652 0.999218155299723 0.992278898004291
0.00545858709181387 0.318756736890427 0.20890011166325 0.620046630468387 0.834263003817667 0.999355214888688 0.993044775108832
0.00374306637095326 0.370573301384458 0.256126653319504 0.770677899236632 0.882695264239326 0.999361309106551 0.991350408842563
0.00321105367213809 0.487771837714257 0.84651829220082 0.771685422133884 0.861375302795144 0.999098300562505 0.993058920751568
0.00384717389254857 0.293213770582296 0.441379794406818 0.768734528751694 0.840000673664208 0.999340099755061 0.993261169895191
0.00400291408746271 0.329896654281873 0.256575307950073 0.70165035766362 0.770290811254462 0.999201904551213 0.992205684684649
0.00452769526361144 0.362641165932993 0 0.554059140729689 0.720117435405699 0.999715446747766 0.993083040514378
0.00388417348746405 0.241474893333355 1.05956649460182 0.792886368718622 0.835602308292411 0.999264200340211 0.993570763491688
0.00444737701983557 0.427227400558609 0.378408605574679 0.660476277207378 0.836143612946513 0.999743951664289 0.99456835359246
0.00455850089988005 0.279565550027097 0.72245338305986 0.759303181628327 0.857942721751812 0.999909148828403 0.992047790262243
0.00421373211239002 0.311655035049983 0.65630713566823 0.699513169113189 0.87318913137961 0.999655581462514 0.993913123353127
0.00491962285277432 0.361199874074391 0 0.778840411429847 0.813000871579573 0.99926417103229 0.99441277158038
0.00439326096510925 0.249534021589006 0.611911495470154 0.799371445135951 0.935970510024226 0.998917592161394 0.994199020185417
0.00394068067554339 0.344817453061718 0.35526619770491 0.729176434790347 0.881213885728958 0.999655581462514 0.993302447944752
0.00286340249745703 0.375765266895446 1.76404529181902 0.75281024358934 0.892850847887297 0.998970544466628 0.992582613928736
0.00443770347429223 0.301365105550041 1.21897769353478 0.763129604098621 0.866234370793202 0.999488722231187 0.994100573823632
0.00315486857950685 0.383147516491711 3.11125499023266 0.760889389132205 0.823290320761036 0.999026940445749 0.992909084107329
0.00529417225251228 0.287159857643881 0.363692112152078 0.68128134263229 0.871305552837022 0.999560976317063 0.994852077722903
0.00410101752353781 0.501509025550274 0 0.740495050238607 0.910301042926261 0.999139005554397 0.992381534234803
0.00299804175113624 0.441373414610756 2.46776271613495 0.77000345833459 0.911146141831008 0.998836847719109 0.992990618913302
0.00414771493564299 0.385725448701444 0.205815129366028 0.702312560202108 0.882125234489931 0.998757028108901 0.992463411768083
0.00389575837295945 0.410530787468044 0.954663568856952 0.721593807389862 0.875397938725817 0.998838599568001 0.992627925886775
0.00451763033888026 0.373574295063942 0.215041529620895 0.663461267739565 0.806954379333997 0.999918693812442 0.993795828344036
0.00463870401694864 0.32923268847593 1.707299360103 0.701542173539309 0.947620601208735 0.999188220344443 0.993727544343106
0.00387502441545828 0.347375169230655 0.43142542315301 0.724648290519983 0.806246899274627 0.999794089591215 0.993475312691436
0.00322632223553734 0.353383397670548 1.41510325028078 0.762256388647605 0.759527268984542 0.999655581462514 0.993539302054372
0.00392603653031857 0.461608894637137 0.260054302832318 0.699216598119787 0.830874159805957 0.999511214827162 0.99229636465817
0.00358143792086518 0.340063275707654 4.22733262872608 0.725888247488875 0.947378874551176 0.999139005554397 0.99257607860586
0.00377379689474691 0.309450858968562 1.47194957708487 0.745694769180469 0.927614115570092 0.999214130853687 0.993569294825388
0.0035655311620323 0.338387990266735 2.86273053035591 0.802937588805801 0.875166371232905 0.999139005554397 0.99244579512089
0.00362527082362175 0.371183562090886 0.217167789522994 0.699453293389079 0.959444251728998 0.998907450252894 0.992541941871418
0.00378248692539653 0.276752898798956 0.587556063133012 0.732301225700209 0.893328180783724 0.999189496958046 0.993841092143227
0.00424472846581224 0.380892093653266 0.164604728398129 0.624940198924747 0.872822733824115 0.999098300562505 0.992150897791675
0.00515598849151953 0.296372181324929 0.43746368531652 0.709309373174434 0.836756327765136 0.99989360089988 0.993317788584642
0.00385657158611568 0.342207879045098 0.336443210179379 0.776589417652161 0.856716343348727 0.999541601866869 0.993291841296283
0.00475212346396196 0.453051935942342 0 0.740385543445642 0.816985711313373 0.999483424097015 0.993242573560136
0.0041219841517586 0.40438668780617 0.550269029341785 0.738640512718335 0.791943489332396 0.999442719099991 0.993062884988345
0.00399429309716363 0.303614965253674 1.0585011512011 0.702408400092629 0.752301725811291 0.999684826793707 0.993658485372945
0.0041553048812672 0.386227941158518 0 0.649354078395704 0.75299791792645 0.999565920458066 0.99272321275374
0.00374058024803844 0.369425511055849 0.502741674687291 0.763850479080308 0.847702181874314 0.998906400119109 0.993094767939105
0.00458572534969903 0.33107965007007 0.254839287548397 0.779045370819795 0.908556778612743 0.999008068807928 0.994402556166105
0.00359795370813253 0.30179822796319 1.05224426419687 0.747033837070288 0.865553919964704 0.999608064125336 0.992833153691942
0.00402313643240926 0.380600056514757 0.868823808519356 0.732118401646301 0.883447172636829 0.999334658791478 0.994443418351582
0.00361609595993716 0.298883486028501 2.2075390677805 0.78261534117679 0.923270088767713 0.999614876462318 0.992495244189597
0.00552447241222825 0.2860104657823 0.273833501204482 0.691513475763714 0.90482582992923 0.99976813040106 0.993530380830895
0.00329625113598974 0.492110909013597 0.398403963087083 0.765012427197911 0.880267018419304 0.999391950006423 0.992546176947415
0.00408200352264428 0.315265777399267 0.297636441976831 0.719379227906061 0.868439780480304 0.999153228865195 0.993474120366622
0.00425509777902114 0.26119547653255 2.22763707814913 0.767658784409039 0.888445493353831 0.999738822214361 0.993582465326332
0.00456876279023876 0.350498184507213 1.07632940929515 0.740373986289253 0.869288983433251 0.998847275394079 0.994015452815883
0.00452687950441099 0.278702069504134 0.333895788754354 0.795618056407204 0.870486490047065 0.999402014102968 0.992441803116655
0.00376183921420212 0.315281576810457 0.938291913055063 0.832424992542319 0.913356342949349 0.999297292107678 0.991993166136627
0.00448805387273303 0.310023007134312 1.31921836151304 0.713788065881985 0.792372895251662 0.999494015776536 0.993437410362432
0.00477483737497389 0.276849002622151 0.156673399620082 0.827136506415808 0.845482833261323 0.999442719099991 0.993188510371056
0.00413438346755123 0.355765102519595 Inf 0.653116670949427 0.903298057592798 0.999179710546895 0.993765772958106
0.0042171647761728 0.358505724461915 0.324035625668709 0.737321599465399 0.850672425650059 0.999402014102968 0.993799468460892
0.00375022405282217 0.387688855198448 1.28827024205154 0.730874629777067 0.855641571972122 0.999442719099991 0.992371172721913
0.00421265830799935 0.436664998151133 0 0.776524834091004 0.836195580543035 0.999514809905349 0.991977436293551
0.00407060113288543 0.407907196014487 0 0.704290412607939 0.852198660266816 0.999402014102968 0.992722313659441
0.00416715657531474 0.330667431253598 0.632203319248133 0.679053807087901 0.859776390634911 0.998918295058289 0.993446394399412
0.00347629262784114 0.40526516683063 0.204330958733473 0.68815148668923 0.910121205690903 0.999306886522628 0.992611408458522
0.00426105042107604 0.385323959789397 0.380632463226865 0.596697378148835 0.881722766616672 0.999222049671328 0.994357984455001
0.00462662267238529 0.287093326887301 1.32780312197251 0.739569490303569 0.74550935968339 0.999797422096249 0.993495043734085
0.00478269815739288 0.325371763022506 0.113557044478056 0.69579851484772 0.83697879703236 0.999057595570614 0.993228945586675
0.00395283295304543 0.287006604642809 0.608955964103979 0.801066335851719 0.832418521103515 0.999319074371227 0.992056907265264
0.0047518927887131 0.252028619834749 0.0681033476775332 0.752071128564043 0.791133042617229 0.999901547210021 0.99244208666893
0.00386181878698206 0.259733316039514 2.7073796118834 0.772337947574928 0.880613760515781 0.999320122922405 0.993693226954526
0.00371912047986601 0.392138019506674 0.483375376388486 0.703703626666798 0.752711239469323 0.99951465329271 0.9933371638457
0.0047107491168833 0.311027686930465 0.407518806012826 0.695272569051583 0.788011780901689 0.999422393153958 0.992085281683705
0.0038019359016527 0.29446865301394 0.40297570085818 0.713118149702311 0.88723303534366 0.999697400774523 0.992456493077425
0.00418451161552978 0.392360153163594 0.202065944044932 0.7170036677225 0.807292035304508 0.999590666737477 0.993504715698333
0.00458533626219667 0.275163154257254 0.390151856554536 0.769377687916474 0.836626610194588 0.999139005554397 0.9935725488878
0.00388295862662716 0.345500261064301 1.23225868805352 0.747631862893443 0.886648002661764 0.999600292207579 0.99350859120801
0.00450498719026526 0.367851981909785 0 0.676904003448872 0.888156596309858 0.999305152430078 0.992857872740654
0.0040916450481646 0.354018071178027 0.228248627140365 0.723628356350832 0.809854473289819 0.999341482704761 0.993629040260574
0.00307072859541986 0.303505803083826 0.601215211214642 0.738920736482457 0.872324451812936 0.999190902374218 0.994036030525772
0.00418852037281579 0.45690693489944 0.216210830565027 0.691756994534941 0.869421005383602 0.998831124213628 0.992875644124628
0.00390044778311715 0.379520914414724 3.18708335062119 0.741111135562587 0.915493500324119 0.999179710546895 0.992393294074864
0.0041323777681513 0.436129945193123 0.191769085224515 0.70583650252735 0.880154918160263 0.999542745074884 0.991454660291256
0.00405419409306614 0.356036471111912 0.932891988142219 0.698673527523322 0.861433932894308 0.998839753862815 0.993584532046287
0.00368541104528311 0.507524867742474 0 0.68454246480758 0.858119419669451 0.999402014102968 0.993383904009736
0.00474048008394738 0.282785141979565 1.0464181584039 0.80838271205748 0.819251642391201 0.999098300562505 0.991455002276636
0.00391363622148112 0.320948660090763 0 0.852306226499676 0.900653773249884 0.999153437082097 0.992908657111556
0.00401962138438778 0.354478940503269 0.58708196818128 0.705335354005257 0.832428673622473 0.999442719099991 0.992656597269155
